instr,entry,exit,dir,entry_price,ret,bars_held,z_entry,vol_entry,dz_jump,bar_range_ratio,is_max50,oneway_run,counter_share10,accel,flat_bars20,zero_bars20,recross_n,bars_stretch,sig_hour,gap_capture,er40_sig,z_sig_check,cost_ret
EURUSD,2022-09-23 08:00:00+00:00,2022-09-28 16:00:00+00:00,1,0.97514,-0.0019894579239903504,21,2.3382056441694075,0.00217910359554056,0.48898751297207,2.909749471777854,0.0,5.0,0.2,0.6221725797660973,2.0,0.0,1.0,18.0,4.0,-0.4979253112033059,0.3288288288288279,2.3382056441694075,6.152962651516706e-05
GBPUSD,2022-09-23 08:00:00+00:00,2022-09-29 12:00:00+00:00,1,1.1055749999999998,-0.0009768672410282644,26,2.0343708333690036,0.002355176988867889,0.33709806733928693,2.1101940664733916,0.0,2.0,0.3,0.5087214319821699,1.0,0.0,1.0,37.0,4.0,-2.708245243128891,0.397835063050998,2.0343708333690036,8.140560341903537e-05
AUDUSD,2022-09-23 12:00:00+00:00,2022-10-03 12:00:00+00:00,1,0.6542199999999999,-0.006587997921188456,38,2.1133509114071485,0.002521192839865311,0.41781297116414406,1.678069859560725,0.0,3.0,0.4,1.1264951690258695,1.0,0.0,0.0,38.0,8.0,-1.527896995708122,0.29256032171581736,2.1133509114071485,0.000122283024059185
NZDUSD,2022-09-23 12:00:00+00:00,2022-09-29 20:00:00+00:00,1,0.57624,-0.0039566847147021215,27,2.0675928467785587,0.0027519855466831646,0.3773159632243053,2.264716910386221,0.0,4.0,0.3,0.8230679778147394,0.0,0.0,1.0,49.0,8.0,-0.8807947019867469,0.42042318307267856,2.0675928467785587,0.00024295432458697764
AUDCHF,2022-09-27 16:00:00+00:00,2022-10-03 04:00:00+00:00,1,0.6379547401,-0.0018730170416362767,22,2.0080120948242177,0.002102760508115802,0.6095792277301106,1.7636554473269752,0.0,3.0,0.3,1.193891365893484,0.0,0.0,0.0,15.0,12.0,0.06953617853429915,0.16152761643851668,2.0080120948242177,0.00047025279560267044
AUDCAD,2022-09-27 20:00:00+00:00,2022-09-28 12:00:00+00:00,1,0.8830354936000001,0.006098502539286748,4,2.4479131174724538,0.0015198878370506355,0.7200643643767499,2.2139391303625877,0.0,2.0,0.5,1.1470000918961978,0.0,0.0,0.0,15.0,16.0,0.09190564553120491,0.16703241906755734,2.4479131174724538,0.000339737193096221
EURAUD,2022-09-28 08:00:00+00:00,2022-09-28 12:00:00+00:00,-1,1.4938059581446197,0.004647725692131432,1,2.384604481479498,0.0019344960318172283,0.9776614812088753,2.111394794412254,0.0,2.0,0.5,0.586526845460033,0.0,0.0,0.0,5.0,4.0,0.9470947134772769,0.09049889416013411,2.384604481479498,0.00020082929671308498
EURCAD,2022-09-29 16:00:00+00:00,2022-10-07 08:00:00+00:00,-1,1.3420421699999998,-0.0008951656861871237,35,2.6919493405068233,0.002485421504952719,1.4667533616573556,3.7585163323475688,1.0,3.0,0.4,0.7334216321689917,0.0,0.0,0.0,3.0,12.0,-0.35365875122511237,0.07242976944671123,2.6919493405068233,0.00022353992050786308
USDCHF,2022-10-10 08:00:00+00:00,2022-10-17 12:00:00+00:00,-1,0.99875,0.003484355444305443,32,2.0207286313953188,0.0022086291700343817,0.5142005903307376,2.1694915254237177,0.0,1.0,0.4,0.6486394608189755,0.0,0.0,0.0,12.0,4.0,-0.40625000000001577,0.3131875783317096,2.0207286313953188,0.00010012515644555694
NZDUSD,2022-10-10 16:00:00+00:00,2022-10-11 12:00:00+00:00,1,0.55656,0.013277993387954233,5,2.155752290021804,0.0044236639528531015,0.3440106879068474,1.284101599247411,0.0,1.0,0.4,0.5008046139984402,0.0,0.0,0.0,14.0,12.0,0.24908424908425325,0.19367775418730726,2.155752290021804,0.0002515452062670691
AUDCHF,2022-10-12 08:00:00+00:00,2022-10-13 20:00:00+00:00,1,0.6224701908,0.01262864859423592,9,2.1832904110111504,0.0022297954443147297,0.21742437219384292,1.7104702008918435,0.0,4.0,0.2,0.4722532154373116,1.0,0.0,0.0,18.0,4.0,0.2550438896710406,0.42221741027547605,2.1832904110111504,0.0004819507896666335
GBPAUD,2022-10-13 12:00:00+00:00,2022-10-19 16:00:00+00:00,-1,1.8052463705826172,0.00807835397749736,26,3.3250959273193508,0.004185744134465059,1.8556640671861355,6.837481959008897,1.0,1.0,0.5,0.5431706866622333,2.0,0.0,1.0,8.0,8.0,-0.5906796143672532,0.21399215723404114,3.3250959273193508,0.00016618230336238227
GBPJPY,2022-10-17 12:00:00+00:00,2022-10-21 12:00:00+00:00,-1,169.88022660000001,0.027699321893887855,24,2.0467378634494597,0.005149675396315296,0.20169857689988757,1.2605785740939326,0.0,2.0,0.4,0.626741773762049,3.0,0.0,1.0,14.0,8.0,-2.322769797595311,0.2910096723125086,2.0467378634494597,0.0001765950081444028
EURJPY,2022-10-17 16:00:00+00:00,2022-10-21 12:00:00+00:00,-1,146.59579025,0.01638919757451907,23,2.813940690858569,0.002970531334108655,0.8395001724183901,6.0509000286562395,1.0,5.0,0.4,0.7354892548229882,2.0,0.0,2.0,15.0,12.0,-0.1826195669132089,0.43362508592096355,2.813940690858569,0.0002046443485780793
EURCHF,2022-10-25 16:00:00+00:00,2022-10-27 20:00:00+00:00,-1,0.9910383366,0.003901126381511984,13,2.598361790325743,0.00143672042692616,0.6308100360519651,3.508204584232176,0.0,2.0,0.3,0.4379015220611549,0.0,0.0,1.0,51.0,12.0,0.2139598747623296,0.3558455783838018,2.598361790325743,0.0003027128103128922
EURCAD,2022-10-26 08:00:00+00:00,2022-10-27 12:00:00+00:00,-1,1.3568542756,0.0042424322961684725,7,2.418942815397554,0.0017748170042802367,1.2619813929544141,3.414756603581616,0.0,1.0,0.5,0.5539778784482202,2.0,0.0,0.0,11.0,4.0,0.4064808711245057,0.13004359346191977,2.418942815397554,0.00022109964599355392
GBPCHF,2022-10-28 12:00:00+00:00,2022-11-01 12:00:00+00:00,-1,1.1533418028,0.006760755815032573,13,2.051853979838933,0.002389409861176754,0.6097557575914914,3.4767275719182313,0.0,2.0,0.6,1.3327128983946583,0.0,0.0,2.0,22.0,8.0,-0.3454868442042201,0.36864650987006486,2.051853979838933,0.0002601136967997533
AUDNZD,2022-10-31 16:00:00+00:00,2022-11-09 00:00:00+00:00,1,1.100416620796422,-0.0060770477459291235,39,2.060983879117874,0.001462913440355903,0.4160802251743425,1.3950868275793744,0.0,1.0,0.4,0.9595967846079018,3.0,0.0,0.0,13.0,12.0,-0.1384941750672596,0.12938403247510835,2.060983879117874,0.0002726240174224888
NZDCAD,2022-11-08 16:00:00+00:00,2022-11-09 08:00:00+00:00,-1,0.8007092394000002,0.009476444789978729,4,2.1256973371924452,0.00218954977528623,0.7580917608245514,2.1252875388114343,0.0,2.0,0.2,0.25429064127545026,1.0,0.0,0.0,15.0,12.0,0.6726679464842027,0.2082406984451577,2.1256973371924452,0.0003746678385087709
NZDCAD,2022-11-14 16:00:00+00:00,2022-12-15 04:00:00+00:00,-1,0.8125784255999998,-0.07218488031686185,139,2.014299928694618,0.0032896281700936615,0.5725426702363756,2.0364560245210375,0.0,1.0,0.4,0.23061526337103985,0.0,0.0,1.0,14.0,12.0,-0.6866695368414102,0.24903468886176855,2.014299928694618,0.00036919513310790036
NZDUSD,2022-11-23 16:00:00+00:00,2022-11-28 12:00:00+00:00,-1,0.62441,0.0060216844701400166,18,2.974948072425684,0.00332401583304995,1.7660864297315508,5.20773344302762,1.0,1.0,0.2,0.513321532599236,1.0,0.0,0.0,8.0,12.0,-0.16587677725118258,0.18670076726342752,2.974948072425684,0.0002242116558030781
GBPUSD,2022-11-23 16:00:00+00:00,2022-11-28 16:00:00+00:00,-1,1.206435,0.009300128063260582,19,3.4374558746461545,0.0030523912373279986,1.8529183396546747,6.812134113890255,1.0,3.0,0.2,0.7762942867664947,0.0,0.0,0.0,8.0,12.0,0.009374999999992086,0.25696224158550984,3.4374558746461545,7.459995772669063e-05
EURCAD,2022-11-24 04:00:00+00:00,2022-12-20 16:00:00+00:00,-1,1.3907163747,-0.03944762123897041,115,2.362063248885962,0.002100691429297719,0.4203271159843658,1.416989637157954,0.0,7.0,0.1,0.24751584640166233,0.0,0.0,1.0,7.0,0.0,0.5548321559552031,0.1705166157999875,2.362063248885962,0.00021571616287664326
AUDCAD,2022-11-24 04:00:00+00:00,2022-11-28 16:00:00+00:00,-1,0.9005701448999998,0.004362023460633539,16,2.0053379407031175,0.0024955184148555873,0.3830084052361573,1.5835715171191571,0.0,7.0,0.2,0.20105251984499004,1.0,0.0,0.0,4.0,0.0,0.5519141921640993,0.0201802689723794,2.0053379407031175,0.00033312230224255584
EURGBP,2022-11-24 12:00:00+00:00,2022-11-28 08:00:00+00:00,1,0.8576082358562063,0.009692687072144409,12,2.310548380242662,0.002363090196892843,0.6426060837542875,2.8924646435706984,0.0,2.0,0.6,0.561621768469775,0.0,0.0,2.0,28.0,8.0,-0.133930161108324,0.24221532462964257,2.310548380242662,0.00034981007347776975
AUDCAD,2022-11-29 16:00:00+00:00,2022-12-05 16:00:00+00:00,-1,0.908089824,-0.0024081219084336252,25,2.4966792506292466,0.002391917125665369,0.5067626395960667,2.814916807840259,0.0,5.0,0.4,0.9295592624336636,2.0,0.0,0.0,4.0,12.0,0.6139242010468889,0.3218736409727912,2.4966792506292466,0.0003303637944961709
USDJPY,2022-12-01 12:00:00+00:00,2022-12-05 16:00:00+00:00,1,135.9225,0.005488421710901418,14,2.039341927131494,0.0035708044979562647,0.06733718535397881,0.7585592465317543,0.0,5.0,0.4,0.4697018671216049,1.0,0.0,0.0,5.0,8.0,-1.0570469798657578,0.33310787960770816,2.039341927131494,5.149993562508046e-05
EURGBP,2022-12-01 16:00:00+00:00,2022-12-05 08:00:00+00:00,1,0.858192517090043,0.0026391241055369525,11,2.5913226166143954,0.002492815162208434,0.8458517164559836,2.3680864355828857,0.0,6.0,0.2,0.8586639952826645,1.0,0.0,0.0,3.0,12.0,0.9911539400306096,0.23912593248115482,2.5913226166143954,0.00034957191309152786
EURJPY,2022-12-02 08:00:00+00:00,2022-12-05 08:00:00+00:00,1,141.21319370999998,0.011914519853259581,7,2.044302590588516,0.0021601677641802926,0.318146723373276,2.04826073563442,0.0,2.0,0.4,0.27194729673443935,2.0,0.0,3.0,23.0,4.0,-1.1910124376125963,0.28303019778665556,2.044302590588516,0.00021244473842585117
NZDUSD,2022-12-05 04:00:00+00:00,2022-12-05 16:00:00+00:00,-1,0.64089,0.014869946480675285,3,2.1783365071997287,0.00424385802912133,0.3181899095888414,1.7317574511819056,0.0,1.0,0.4,0.4715521704147379,1.0,0.0,3.0,16.0,0.0,0.7952522255192962,0.21784639539447756,2.1783365071997287,0.00021844622322083352
GBPAUD,2022-12-05 20:00:00+00:00,2022-12-08 12:00:00+00:00,-1,1.8178488070384726,0.006114667074926999,16,2.506280411292843,0.002872022121505561,0.6223399436568928,2.0523012772120635,0.0,2.0,0.3,0.565124157069588,1.0,0.0,0.0,15.0,16.0,0.006672847046720524,0.16674152526560201,2.506280411292843,0.00016503022629739023
EURAUD,2022-12-06 16:00:00+00:00,2022-12-09 08:00:00+00:00,-1,1.564785162057464,0.006135181066811735,16,2.207923809465816,0.002154872874269713,0.26345359221818576,1.1530298307832387,0.0,2.0,0.4,0.31653899081015446,0.0,0.0,1.0,9.0,12.0,0.5339113411752775,0.13919987173008339,2.207923809465816,0.00019171960935873385
AUDCAD,2022-12-09 04:00:00+00:00,2022-12-12 16:00:00+00:00,-1,0.9206658744,0.0011190917667838528,10,2.122151705914736,0.001427569179887804,0.41998309582220306,1.3879528129268635,0.0,4.0,0.3,0.40688959662155966,1.0,0.0,0.0,20.0,0.0,1.2388149569130955,0.2714285675040705,2.122151705914736,0.0003258511131364684
NZDUSD,2022-12-13 16:00:00+00:00,2022-12-15 08:00:00+00:00,-1,0.64687,0.014717021967319565,10,3.1054456814653855,0.0037988537446774686,2.3741551961288963,7.952116289012294,1.0,1.0,0.4,1.1541134262500048,0.0,0.0,0.0,3.0,12.0,0.21612903225807234,0.083294117647059,3.1054456814653855,0.00021642679363705227
GBPUSD,2022-12-13 16:00:00+00:00,2022-12-15 12:00:00+00:00,-1,1.237215,0.012576633810614933,11,2.9386249330933363,0.002494218478805039,1.7950922474685163,5.2207001522070975,1.0,3.0,0.3,0.8500087725868563,0.0,0.0,0.0,9.0,12.0,0.20116618075801648,0.061652820288588796,2.9386249330933363,7.274402589687322e-05
AUDNZD,2022-12-16 08:00:00+00:00,2022-12-21 00:00:00+00:00,1,1.052686459642947,0.003247211539799677,17,2.2683034564136313,0.0017765749180978052,0.8081143315099342,2.0464932557523783,0.0,2.0,0.4,0.25530189130326303,2.0,0.0,0.0,5.0,4.0,-0.3854567247994772,0.11897125123687988,2.2683034564136313,0.00028498514182632767
AUDCHF,2022-12-20 16:00:00+00:00,2022-12-22 00:00:00+00:00,1,0.6186308201999999,0.008805331422444895,8,2.021958303539838,0.0025119262968272688,0.1137610992158502,1.0655836645481074,0.0,1.0,0.4,0.26441684941106813,2.0,0.0,2.0,22.0,12.0,0.9773228327661576,0.33681167653922905,2.021958303539838,0.0004849418913577757
GBPCHF,2022-12-29 20:00:00+00:00,2022-12-30 20:00:00+00:00,1,1.1127867553,0.004331401750644527,6,2.014764233858228,0.0019082738648821284,0.031538728626815615,0.32919414146777665,0.0,4.0,0.3,0.6702549907227023,2.0,0.0,0.0,15.0,16.0,0.4378641527442297,0.25482752718227875,2.014764233858228,0.0002695934315996797
GBPJPY,2022-12-30 12:00:00+00:00,2023-01-04 12:00:00+00:00,1,158.70820335000002,0.00175573816676313,19,2.4266668823034308,0.0019644090587426877,1.0931167010154306,3.883822566750767,0.0,10.0,0.0,0.5461380058674917,0.0,0.0,0.0,3.0,8.0,0.11052500731309416,0.12844257019959482,2.4266668823034308,0.00018902614588762527
USDJPY,2023-01-03 04:00:00+00:00,2023-01-04 12:00:00+00:00,1,130.1105,0.014587600539541355,8,2.516451953389592,0.0025213447230347202,0.7727675141920674,4.483985765124406,1.0,1.0,0.5,0.4656940650519106,1.0,0.0,2.0,13.0,0.0,0.3224206349206296,0.32536492489951147,2.516451953389592,5.380042348619058e-05
EURJPY,2023-01-03 04:00:00+00:00,2023-01-04 12:00:00+00:00,1,138.23547252,0.01245592790772906,8,2.5557994866290334,0.0023494968696016715,0.9955341912627875,4.897347006860394,1.0,1.0,0.2,0.3959662398956012,0.0,0.0,0.0,10.0,0.0,-0.2521856541975381,0.27767396913239306,2.5557994866290334,0.00021702099651491101
EURCHF,2023-01-10 20:00:00+00:00,2023-01-17 08:00:00+00:00,-1,0.9902986152,-0.0077017084371665875,28,2.383626301832178,0.0008766874362843662,0.47315319881823714,1.5554380203892098,0.0,3.0,0.4,0.8381686948267981,0.0,0.0,0.0,7.0,16.0,0.6631273609086594,0.15460024667405003,2.383626301832178,0.0003029389271027227
EURUSD,2023-01-12 20:00:00+00:00,2023-01-17 16:00:00+00:00,-1,1.08592,0.006050169441579442,18,2.076553265140122,0.0017480209089462862,0.3444782530859185,3.898850574712595,0.0,2.0,0.2,0.7482015211217952,1.0,0.0,1.0,24.0,16.0,-0.24528301886790674,0.4030934343434357,2.076553265140122,5.525268896419626e-05
USDJPY,2023-01-12 20:00:00+00:00,2023-01-18 00:00:00+00:00,1,129.1775,0.0151574384083915,20,2.3166887208171203,0.002814784520269701,0.36874446165826935,1.9056005635787145,0.0,7.0,0.2,0.7353354604042487,1.0,0.0,0.0,3.0,16.0,-0.21996303142329107,0.058940069341257985,2.3166887208171203,5.4189003502932e-05
AUDCHF,2023-01-12 20:00:00+00:00,2023-01-17 08:00:00+00:00,-1,0.6458326455000001,0.008422874157729555,16,2.501397997841082,0.002325149062076717,0.5999278561569095,3.750510138127465,0.0,3.0,0.3,0.40875047944728615,0.0,0.0,6.0,60.0,16.0,0.3934283231869285,0.2502845948810576,2.501397997841082,0.0004645166237574468
AUDNZD,2023-01-13 08:00:00+00:00,2023-01-17 04:00:00+00:00,-1,1.0917834307670546,0.003408813669584277,12,2.517363691805643,0.0011953442904611327,0.5797075533895584,1.956613371796708,0.0,1.0,0.3,0.4977795758984567,0.0,0.0,1.0,14.0,4.0,0.29598847666010575,0.14453235653817353,2.517363691805643,0.00027477977000368007
GBPJPY,2023-01-13 16:00:00+00:00,2023-01-18 00:00:00+00:00,1,156.44396609999998,0.028234476855288813,15,2.372549518405658,0.0027655731509843655,0.6346466905477406,3.026034604983106,0.0,5.0,0.1,0.3870152594219844,1.0,0.0,0.0,7.0,12.0,0.7012722424358003,0.29392249399463194,2.372549518405658,0.0001917619499675929
AUDCAD,2023-01-16 04:00:00+00:00,2023-01-19 00:00:00+00:00,-1,0.9338609899999999,0.0015361861298007178,17,2.069439481831716,0.0014627359776410588,0.3085241200935629,1.8950430598744645,0.0,2.0,0.3,0.3037697295565273,0.0,0.0,0.0,23.0,0.0,1.0300248678172153,0.3533392381113914,2.069439481831716,0.0003212469556095282
NZDUSD,2023-01-18 08:00:00+00:00,2023-01-19 04:00:00+00:00,-1,0.64856,0.012813001110151732,5,2.527040307191869,0.002492073158515576,0.8742565084086569,3.2133806386214094,0.0,3.0,0.2,0.4961361538223983,2.0,0.0,0.0,48.0,4.0,-0.41955835962146715,0.21430320842518,2.527040307191869,0.0002158628345873936
GBPUSD,2023-01-18 12:00:00+00:00,2023-01-24 08:00:00+00:00,-1,1.239335,0.006374386263601381,24,3.0513437836414954,0.0023467106809192903,1.1586857672313382,2.6800279655091828,0.0,2.0,0.3,0.49974793976389015,2.0,0.0,1.0,49.0,8.0,-0.3756521739130381,0.24927459773147037,3.0513437836414954,7.261959034482202e-05
USDCHF,2023-01-18 12:00:00+00:00,2023-01-20 12:00:00+00:00,1,0.91304,0.008312888811005099,12,2.944862808964457,0.0024937341247800193,1.2481932268593994,3.3965905435831076,0.0,2.0,0.4,0.6541913785399037,1.0,0.0,0.0,8.0,8.0,-0.07575757575758914,0.12852348993288618,2.944862808964457,0.0001095242267589591
EURUSD,2023-01-23 04:00:00+00:00,2023-01-26 12:00:00+00:00,-1,1.09138,0.005351023474866723,20,2.474061304246534,0.0020615705709469663,0.9109890409007881,2.2346368715084286,0.0,5.0,0.1,0.403792441549643,0.0,0.0,0.0,10.0,0.0,-0.4647058823529066,0.08665022895385618,2.474061304246534,5.497626857739743e-05
AUDCAD,2023-01-23 16:00:00+00:00,2023-01-30 00:00:00+00:00,-1,0.9396505407000001,-0.0048789237077272495,27,2.51639446859892,0.0023554009029034353,1.783321405087453,4.640157543438052,1.0,2.0,0.4,0.7186110014624414,1.0,0.0,0.0,2.0,12.0,0.14416375884634477,0.17226823144591344,2.51639446859892,0.000319267628768151
AUDUSD,2023-01-23 16:00:00+00:00,2023-01-30 16:00:00+00:00,-1,0.70199,-0.005313466003788938,31,2.066961229581385,0.003530206492835954,1.0495899114019838,2.765676567656711,0.0,2.0,0.4,0.43631852175896885,2.0,0.0,0.0,7.0,12.0,0.26014319809067926,0.09890469184240668,2.066961229581385,0.00011396173734668585
EURAUD,2023-01-25 04:00:00+00:00,2023-01-30 08:00:00+00:00,1,1.5329949672466012,0.004654793611497356,20,2.233606366584658,0.0027471844861898793,1.0501771509720474,3.5189170838901123,0.0,1.0,0.5,0.36520778110511765,1.0,0.0,0.0,10.0,0.0,-0.19861742786792388,0.16322123883867026,2.233606366584658,0.00019569535869959663
AUDCHF,2023-01-25 04:00:00+00:00,2023-01-31 00:00:00+00:00,-1,0.6558294835,0.007762315705649609,24,2.1444346778231096,0.002900345881525925,0.7447110285811664,3.478592704777721,0.0,1.0,0.4,0.3845996194834177,1.0,0.0,0.0,10.0,0.0,-0.20843702614556228,0.17493995185311556,2.1444346778231096,0.00045743597619151566
EURUSD,2023-02-01 20:00:00+00:00,2023-02-02 16:00:00+00:00,-1,1.10121,0.009453237802054289,5,3.77234861394593,0.001880785075776542,1.823571866896921,4.041739130434686,1.0,5.0,0.3,0.7320439551237897,1.0,0.0,0.0,3.0,16.0,-0.5972461273666371,0.14203821656050622,3.77234861394593,5.448552047293432e-05
GBPAUD,2023-02-03 00:00:00+00:00,2023-02-03 16:00:00+00:00,1,1.7298433644925997,0.0061733472799846536,4,2.0216433617895113,0.0023836042008630177,0.10861835358477578,0.6096976038233982,0.0,2.0,0.4,0.1799404370719776,1.0,0.0,0.0,15.0,20.0,1.0952709598777064,0.1041433848060311,2.0216433617895113,0.00017342610675504511
EURJPY,2023-02-15 16:00:00+00:00,2023-02-22 08:00:00+00:00,-1,143.29142976,0.00020754039547099363,29,2.1117280521557875,0.00206830639606303,0.3903751115223326,1.5889668381697923,0.0,3.0,0.3,0.5599630190733492,0.0,0.0,0.0,14.0,12.0,0.09165558180548151,0.11799644777836034,2.1117280521557875,0.00020936353311741844
USDJPY,2023-02-17 04:00:00+00:00,2023-03-01 08:00:00+00:00,-1,134.79149999999998,-0.004080375988100244,51,2.0935265058931556,0.0023668541295449423,0.39793463518184913,2.500535217298104,0.0,2.0,0.4,0.37604272508581255,1.0,0.0,1.0,26.0,0.0,-0.23458904109590134,0.2965733813614091,2.0935265058931556,5.1932058030365415e-05
GBPJPY,2023-02-21 12:00:00+00:00,2023-02-23 16:00:00+00:00,-1,163.57511394,0.010801343782942969,13,2.027408173467205,0.002309479433759912,1.0338002173439853,6.836068593983679,1.0,2.0,0.3,0.7604187835992998,1.0,0.0,2.0,39.0,8.0,-0.4629488781985874,0.3713878907745095,2.027408173467205,0.00018340198137354878
USDCHF,2023-02-23 16:00:00+00:00,2023-03-03 16:00:00+00:00,-1,0.9336999999999999,-0.002634679233158509,37,2.1797856642464533,0.0012372787853429906,0.1809177550321146,1.1672070402964756,0.0,3.0,0.4,0.7070526617879125,0.0,0.0,1.0,13.0,12.0,-0.37301587301583805,0.17474712242762502,2.1797856642464533,0.00010710078183570742
NZDUSD,2023-02-24 16:00:00+00:00,2023-02-28 12:00:00+00:00,1,0.61662,0.00457331906198321,12,2.5738159619452414,0.0026638693024403823,1.107139617629991,3.5526315789474503,1.0,3.0,0.4,1.1768350414351585,0.0,0.0,3.0,47.0,12.0,0.2268518518518678,0.2675294572146014,2.5738159619452414,0.0002270442087509325
EURUSD,2023-02-24 16:00:00+00:00,2023-02-28 08:00:00+00:00,1,1.05509,0.005468727786255242,11,2.6231177689584144,0.0015229691449158015,0.6786183597742461,3.346756152125401,0.0,3.0,0.3,0.9135859578500304,0.0,0.0,2.0,18.0,12.0,0.22994652406418858,0.319824125406234,2.6231177689584144,5.6867186685496024e-05
USDCAD,2023-02-24 16:00:00+00:00,2023-03-03 00:00:00+00:00,-1,1.3606700000000003,0.0015654052782822783,27,2.3633859233739103,0.0016928416068635308,0.7085197205612765,3.7794259916155406,0.0,3.0,0.3,1.095168175263804,1.0,0.0,1.0,38.0,12.0,0.6211604095563314,0.36475524475524335,2.3633859233739103,8.819184666377592e-05
EURJPY,2023-02-24 20:00:00+00:00,2023-03-03 08:00:00+00:00,-1,143.82090899999997,-0.004237017025111434,28,2.0643193447435397,0.001733293430429363,0.42284469340367803,0.8813787757276451,0.0,3.0,0.4,1.4705990080249067,3.0,0.0,0.0,2.0,16.0,0.67081704505882,0.10875467123035101,2.0643193447435397,0.0002085927575384745
GBPJPY,2023-02-27 20:00:00+00:00,2023-03-01 08:00:00+00:00,-1,164.40873119999998,0.008034335222702289,9,2.35159392672481,0.001637113087932621,0.5411092559178554,3.1671602703171957,0.0,3.0,0.3,0.6908095342578089,1.0,0.0,0.0,10.0,16.0,-0.2350141723515536,0.3226948428844114,2.35159392672481,0.00018247206082690093
