instr,entry,exit,dir,ret,bars_held,year,z_sig,z_sigprev,z_cf_sig,z_entry_raw,z_cf_entry,gap_sig,gap_entry,gap_sig_atr,gap_entry_atr,gap_sig_bd_bps,gap_entry_bd_bps,gap_z_share,delta_sig_h,delta_entry_h,wknd_sig,wknd_entry,sessgap_sig,sessgap_entry,holiday,gap_made,gap_alone,gap_saved,r1,r2,r3,ret_path,filled_18
USDJPY,2021-08-02 16:00:00+00:00,2021-08-04 20:00:00+00:00,1,0.002067618442058622,13,2021,-2.1907386923499828,-1.5245633322040455,-2.1753029518721463,-1.8795156270653268,-1.8538444419184517,-0.006000000000000227,-0.009999999999990905,0.06825938566553176,0.11031439602858127,0.5479101792579677,0.915465880585798,0.032466449315729055,4.0,4.0,False,False,False,False,False,False,False,False,-0.0002836204609290016,-0.0004848994977172394,-0.0008142651942799617,0.002131727980530851,1.0
GBPCHF,2021-08-02 16:00:00+00:00,2021-08-05 04:00:00+00:00,1,0.0025176342161914167,15,2021,-2.1056200490560912,-1.7183514721934756,-2.1017173319255047,-1.922929217205061,-1.940907364159764,-1.553120000008512e-05,7.126680000002494e-05,0.011505043462525812,0.05410706596596305,0.1234515503962295,-0.5670972407701395,0.013856692811359105,4.0,4.0,False,False,False,False,False,False,False,False,0.00018547690608250456,0.00034773646850938533,0.0011936013163780235,0.0027565522976273904,1.0
NZDCAD,2021-08-04 00:00:00+00:00,2021-08-08 20:00:00+00:00,-1,0.00458342363325277,18,2021,2.5426450950221944,1.6138025149948259,2.563385937898325,2.4537043858327077,2.4616404849899585,-8.380600000001959e-05,-3.366589999997949e-05,0.07684952455307509,0.03049345418416189,-0.953170505806713,-0.38132140189680613,-0.053705276915132605,4.0,4.0,False,False,False,False,False,False,False,False,-0.0039058236460109974,-0.004415503831859624,-0.0016589065656966717,0.004922311011200775,1.0
EURGBP,2021-08-06 12:00:00+00:00,2021-08-12 12:00:00+00:00,1,0.00030109254447229433,25,2021,-2.2634524124861084,-1.7894948295193778,-2.3007451910573473,-2.4209625531912473,-2.3048641627386797,7.0291885660545e-05,-0.00022756691292458164,0.1329938752851655,0.4487259545736295,-0.8275515460171877,2.6823518201052865,-0.1771584920507777,4.0,4.0,False,False,False,False,False,False,False,False,-0.00054747790809484,4.862380975523273e-05,-0.0007727389591182243,0.0006549837257492364,0.0
EURUSD,2021-08-10 12:00:00+00:00,2021-08-13 08:00:00+00:00,1,0.003284814770574998,17,2021,-2.0149071464419195,-1.9758109451349113,-2.0067140169871616,-1.927921300498036,-1.895833142958207,-5.0000000000105516e-05,-0.00019999999999997797,0.05455537370442579,0.22371364653241793,0.4262065908596204,1.706178926983885,0.3387122605845506,4.0,4.0,False,False,False,False,False,False,False,False,-0.00016211189133374937,-6.825763845619282e-05,-0.00016211189133374937,0.0033360920795544313,1.0
AUDCAD,2021-08-19 04:00:00+00:00,2021-08-20 00:00:00+00:00,1,0.005084526946136807,5,2021,-2.106653930137173,-1.75688874718618,-2.097489552988905,-2.368895516230714,-2.332982777859147,-2.705729999996631e-05,-0.00011288899999994939,0.032475339893526765,0.1283877919312252,0.2955214137517245,1.2346808209475604,0.037696227723718854,4.0,4.0,False,False,False,False,False,False,False,False,0.0008278951423499326,0.004205230841010543,0.0036541358170518734,0.005413885918212458,1.0
AUDNZD,2021-08-31 04:00:00+00:00,2021-09-01 08:00:00+00:00,1,0.003188238321138165,7,2021,-2.8224824281092764,-1.2024864530427495,-2.804081190437193,-2.6346009366977454,-2.646824018132061,-4.4114185618227e-05,2.8973706727386528e-05,0.07507108845032778,0.05177044877038382,0.42342815940276135,-0.27899490302400004,0.02307326031299329,4.0,4.0,False,False,False,False,False,False,False,False,-0.001274503137739691,-0.0008564031117664905,-0.0005227375903359421,0.0034775462860563433,1.0
NZDCAD,2021-08-31 04:00:00+00:00,2021-09-14 08:00:00+00:00,-1,-0.012711091025103522,63,2021,2.2110846942861553,1.1153927117279179,2.115269089457906,2.4099743223819146,2.4214442179486344,0.00043281570000008873,-5.482069999995787e-05,0.4124729546015659,0.05129343416305968,4.9061344029313245,-0.618068432575795,0.10831428374890222,4.0,4.0,False,False,False,False,False,False,False,False,-0.00026893485889423197,-0.0009513677879042781,-0.00047779256145874527,-0.012371251826031715,0.0
NZDUSD,2021-09-02 16:00:00+00:00,2021-09-07 16:00:00+00:00,-1,0.0026562851360467056,19,2021,2.0388598999177527,1.8220049231843625,2.029438638451558,2.056229658295588,2.025203122816148,5.999999999994898e-05,0.00019999999999997797,0.053167922020336406,0.1759788825340789,0.8460117595627386,2.81333520888983,0.05292989915644063,4.0,4.0,False,False,False,False,False,False,False,False,0.0011523489649938323,0.0003794319762784326,-0.001292879326578511,0.002852766340167734,0.0
AUDNZD,2021-09-09 00:00:00+00:00,2021-09-17 04:00:00+00:00,1,-0.004003045145673462,38,2021,-2.00701535408465,-1.732701060470881,-1.9793276897909313,-1.759225772841578,-1.8219784879192016,-5.634834547163514e-05,0.00012744100673356407,0.07636795884376604,0.1777530283066314,0.5429176393934203,-1.2287365069727483,0.10358314306257276,4.0,4.0,False,False,False,False,False,True,False,False,-0.00036521611905349083,-0.001639541247315579,-0.0015965141555580598,-0.003714457218695233,0.0
EURCHF,2021-09-20 00:00:00+00:00,2021-09-20 08:00:00+00:00,-1,0.0028559038013300465,2,2021,2.026707203859856,1.994605733156957,2.030182510457741,1.5205955810333165,1.5142106797185984,-1.067209999994212e-05,1.9264800000140525e-05,0.012312530301459578,0.020887262160587953,-0.09765862681270372,0.17622447338164954,-0.6442593032576676,48.0,4.0,True,False,False,False,False,False,False,False,0.0005405956518188537,0.003130245170694823,0.003130245170694823,0.003130245170694823,1.0
USDJPY,2021-09-22 00:00:00+00:00,2021-09-22 12:00:00+00:00,1,0.00112352879385055,3,2021,-2.0123824632481453,-1.9756036569500188,-1.99293155291845,-0.822718714687145,-0.774036275664929,-0.006000000000000227,-0.013999999999995794,0.06568144499179238,0.13084112149528776,0.5494606128317577,1.282615068894367,0.7972879496671277,4.0,4.0,False,False,False,False,False,True,False,False,-0.0003105788641948326,0.0005206763311502716,0.0011875074219214188,0.0011875074219214188,1.0
USDJPY,2021-09-27 08:00:00+00:00,2021-10-01 12:00:00+00:00,-1,0.00035127065403878644,25,2021,2.0083157230854365,1.6951839023392103,2.0140662178984803,2.365980353685394,2.3730494979892254,-0.0030000000000001137,-0.0040000000000048885,0.031645569620253874,0.037807183364885276,-0.27131397357402925,-0.36109230422070754,-0.018865456441356166,4.0,4.0,False,False,False,False,False,False,False,False,0.0005764259787982562,0.00027920633348033075,0.0005944392906358509,0.00041430617226123623,0.0
EURUSD,2021-09-29 08:00:00+00:00,2021-10-11 04:00:00+00:00,1,-0.006515357014094991,49,2021,-2.409953316627006,-1.474818723575607,-2.3671835910182795,-2.9391370786594186,-3.049159461354634,-0.0001100000000000545,0.00029999999999996696,0.17418844022178487,0.44020542920024397,0.9413939476931954,-2.572479613098783,0.08143802440924224,4.0,4.0,False,False,False,False,False,False,False,False,-0.0032191328085431348,-0.004755732202487595,-0.004094736932466869,-0.006464018679554484,0.0
EURAUD,2021-10-07 16:00:00+00:00,2021-10-18 08:00:00+00:00,1,-0.006497660022653327,42,2021,-2.219005678499681,-1.9181994093109007,-2.2023489575179003,-1.9914499308998888,-1.986456178804175,-0.00017913470059038872,-5.464182285130903e-05,0.09672462360693944,0.030308242841032493,1.1313697192213146,0.34601776801301254,0.20362592545435487,4.0,4.0,False,False,False,False,False,False,False,False,-6.593405691723841e-05,0.0007921940799433536,0.002125689283059451,-0.00630840946663791,1.0
NZDCAD,2021-10-08 08:00:00+00:00,2021-10-14 00:00:00+00:00,1,-0.0021468707661570405,23,2021,-2.1547736354832447,-1.5837063975405725,-2.167251395963396,-1.6840132609708398,-1.678930867927554,5.282360000002928e-05,-2.047289999995705e-05,0.049505086432202056,0.0185502682104417,-0.607313689210518,0.2360350535697031,-0.029973462014390353,4.0,4.0,False,False,False,False,False,False,False,False,-0.004706597875400398,-0.005220334737262355,-0.00617068785044439,-0.0018019798389752317,0.0
GBPJPY,2021-10-08 16:00:00+00:00,2021-10-21 20:00:00+00:00,-1,-0.02757246659171621,57,2021,2.480336407076955,1.788851601815469,2.468095461120198,2.25807642280342,2.3077562967945084,0.010585919999982707,-0.0444630899999936,0.04841460344196738,0.216815461825673,0.6953549140112129,-2.9088256796411716,0.05797318881888616,4.0,4.0,False,False,False,False,False,False,False,False,0.0007646985898729364,-0.0002528900450680105,-0.005516448449362832,-0.02737345981816741,0.0
USDCAD,2021-10-08 16:00:00+00:00,2021-10-21 16:00:00+00:00,1,-0.0076660305037450135,56,2021,-2.2846048090115016,-1.4961025900541316,-2.285904390723549,-2.2287672390415265,-2.2710979438745094,1.0000000000065512e-05,0.00034000000000000696,0.006740815638736422,0.2332761578044644,-0.07974736036289444,-2.7248611522957513,-0.002579060115008268,4.0,4.0,False,False,False,False,False,False,False,False,-0.00032076984763451666,0.0011387329591017181,-0.000433039294306492,-0.00757016840417013,0.0
AUDNZD,2021-10-11 08:00:00+00:00,2021-10-14 08:00:00+00:00,-1,0.0034428346684275348,18,2021,2.0115084651705044,1.7949594105851598,2.0197086601191727,2.2911142731691485,2.3284458420502165,-3.364602369737568e-05,-0.00016324453245508685,0.03952144859084888,0.19323496493407494,-0.31871163071034764,-1.5445962462836558,-0.03999303246284368,4.0,4.0,False,False,False,False,False,False,False,False,-0.00042028832400187177,-0.0004029872605744167,-3.223219233716712e-05,0.003725771355623797,1.0
EURGBP,2021-10-14 12:00:00+00:00,2021-10-20 08:00:00+00:00,1,-0.0018503843714080127,24,2021,-2.1056113022818588,-1.3591364261524719,-2.017390967724014,-1.5519628377071093,-1.5940239901448519,-0.00018719477730044787,8.131182531834202e-05,0.26549852486691444,0.11173138850394422,2.2089064356721986,-0.9611713539496476,0.13765852539909498,4.0,4.0,False,False,False,False,False,False,False,False,0.0014929056280910125,0.0011533503547229706,0.001420728808288585,-0.0014965280296803662,1.0
AUDUSD,2021-10-19 08:00:00+00:00,2021-10-22 20:00:00+00:00,-1,0.0004955003214055922,21,2021,2.0135284942264593,1.7956469404136859,2.011591716540528,2.0085559287770445,1.9629724564435522,9.99999999995449e-06,0.00024000000000001798,0.010487676979501405,0.2618657937807108,0.13427324605511232,3.216123499142608,0.00947760552179703,4.0,4.0,False,False,False,False,False,False,False,False,-0.001727462638598798,-0.0010846858428410489,-0.0009106004606567186,0.0006026032460227926,0.0
EURAUD,2021-10-19 16:00:00+00:00,2021-10-22 12:00:00+00:00,1,0.0012364276196773672,17,2021,-2.0751222920518955,-1.3811975090854944,-2.0879809864525654,-1.7739368989397408,-1.7572724001657514,0.00010779340264366333,-0.0001380772508423611,0.05947414081738379,0.07993127337344211,-0.6905598661546423,0.8879854149196876,-0.02077996548085399,4.0,4.0,False,False,False,False,False,False,False,False,-0.00023006212068998888,-0.0012934941049054238,-0.0025846160759595005,0.0014292856872515358,0.0
NZDUSD,2021-10-20 04:00:00+00:00,2021-10-26 12:00:00+00:00,-1,0.0017440562562787364,27,2021,2.0033170722731652,1.902437683071374,1.9750496083200522,1.849265292151127,1.835810740292246,0.0002500000000000835,0.00012000000000000899,0.23201856148499556,0.11724474841231955,3.4944508121115363,1.673173452314682,0.28973752205775133,4.0,4.0,False,False,False,False,False,True,False,False,0.0005301413245163422,-0.00439459255848984,-0.005385119770086044,0.0019392011607304305,1.0
AUDUSD,2021-10-28 16:00:00+00:00,2021-10-29 12:00:00+00:00,-1,0.004507848960543032,5,2021,2.0078123582942666,1.1287320106820868,2.011012747007033,1.8798549797769188,1.8764937244305735,-1.0000000000065512e-05,9.99999999995449e-06,0.009411764705944015,0.009905894006889022,-0.13296634621864337,0.13252405311503737,-0.003673254098629274,4.0,4.0,False,False,False,False,False,False,False,False,0.0016306941719255175,-0.0005435647239753205,-0.000410987962029985,0.004613671315691681,1.0
EURCHF,2021-10-29 12:00:00+00:00,2021-11-08 08:00:00+00:00,1,-0.0002449324690109201,37,2021,-2.1083661762208314,-1.6894839352081676,-2.103612151562469,-2.5871693295040132,-2.566906878732178,-1.7075199999938562e-05,-8.152970000008253e-05,0.01942642090623258,0.0897755674680328,0.16065104389449794,0.7683020524648322,0.015310076345163244,4.0,4.0,False,False,False,False,False,False,False,False,-0.0003719071171288668,-0.0014054405050786256,-0.00014886616592668656,3.835753728531621e-05,0.0
GBPCHF,2021-10-29 20:00:00+00:00,2021-11-09 08:00:00+00:00,1,-0.008495846393255388,41,2021,-2.1446553329979245,-1.9781507965509086,-2.045892309194178,-2.2547839432467236,-2.194795740771314,-0.0005891827999999766,-0.0003741106000003658,0.47320832992090395,0.3093935991944823,4.696284864224225,2.985527005479614,4.520211642216811,4.0,4.0,False,False,False,False,False,False,True,False,0.0013969293451336906,0.0017930621169839345,-0.0005921678412252884,-0.00825719056770613,0.0
GBPAUD,2021-11-01 16:00:00+00:00,2021-11-02 04:00:00+00:00,1,0.005796503063296493,3,2021,-2.2209563984402028,-1.829096898711196,-2.2380571108505047,-1.9185929447804657,-1.9216847991087298,0.00015728539726889146,2.860802978510435e-05,0.06853516060510989,0.012349738535821438,-0.864281308615555,-0.1575769619898816,-0.10006086654568074,4.0,4.0,False,False,False,False,False,False,False,False,-0.0006753000002787113,0.0011927686752488675,0.0059620941352611645,0.0059620941352611645,1.0
GBPUSD,2021-11-10 20:00:00+00:00,2021-11-16 04:00:00+00:00,1,0.0037950381181382897,21,2021,-2.1444188363035606,-1.4716483965161822,-2.116954421690753,-2.0383174109785664,-2.0405586500057478,-0.00024000000000001798,1.999999999990898e-05,0.1533546325878704,0.012820512820454426,1.7811157205727624,-0.14910351511469028,0.051981321589096914,4.0,4.0,False,False,False,False,False,False,False,False,-0.0003578937950163841,-0.001558329232467015,-0.00102148853994255,0.003862270537884571,0.0
